,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
122,1306001,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5535837
121,1304300,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5535837
120,1303002,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5535837
119,1303003,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA,12060,"Atlanta-Sandy Springs-Roswell, GA",5535837
243,2502800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
250,2503304,Boston City--Mattapan & Roxbury PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
249,2500506,Middlesex County (East)--Cambridge City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
248,2500508,Middlesex County (East)--Malden & Medford Cities PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
247,2501000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
246,2502400,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
245,2504902,Plymouth County (Central) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
244,2500507,Middlesex County (East)--Somerville & Everett Cities PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
253,2503305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
242,2501400,Middlesex (West Central) & Worcester (East) Counties PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
241,2503900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
240,2503603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
239,2503302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
238,2503306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
237,2500704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
236,2501300,"Billerica, Andover, Tewksbury & Wilmington Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
235,2500502,Middlesex County (Far Northeast)--Lowell City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
252,2503301,"Boston City--Allston, Brighton & Fenway PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
251,2504901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
254,2503602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
300,2503601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
288,2504000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
289,2503500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
290,2500503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
291,2500505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
292,2503400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
293,2500504,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
294,2500501,Middlesex County (Outside Lowell City) PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
295,2500701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
296,2500702,Essex County (Central)--Amesbury Town City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
297,2500703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
298,2503303,Boston City--Dorchester & South Boston PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
299,2504903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
335,3301000,Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA,14460,"Boston-Cambridge-Newton, MA-NH",4694565
334,3300300,"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA",14460,"Boston-Cambridge-Newton, MA-NH",4694565
2629,0600109,Alameda County (South Central)--Fremont City (East) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2605,0607502,San Francisco County (North & East)--North Beach & Chinatown PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2614,0600101,Alameda County (North)--Berkeley & Albany Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2624,0607503,San Francisco County (Central)--South of Market & Potrero PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2623,0601307,Contra Costa County (North Central)--Pittsburg & Concord (North & East) Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2622,0601304,"Contra Costa County--Walnut Creek (West), Lafayette, Orinda Cities & Moraga Town PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2621,0601306,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2620,0601308,Contra Costa County (Northeast)--Antioch City PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2619,0600103,Alameda County (Northeast)--Oakland (East) & Piedmont Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2618,0601305,Contra Costa County (South)--San Ramon City & Danville Town PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2617,0607507,San Francisco County (South Central)--Bayview & Hunters Point PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2616,0601303,"Contra Costa County (Northwest)--Concord (West), Martinez & Pleasant Hill Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2615,0601301,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2613,0600107,Alameda County (Central)--Hayward City PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2600,0608106,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2612,0600108,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2611,0607505,San Francisco County (Central)--Sunset District (North) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2610,0604101,Marin County (North & West)--Novato & San Rafael (North) Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2609,0608104,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2608,0607506,San Francisco County (South Central)--Sunset District (South) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2607,0608101,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2606,0604102,"Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2604,0607504,San Francisco County (Central)--Inner Mission & Castro PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2603,0608102,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2602,0608103,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2625,0600105,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2626,0600102,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2627,0601302,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cites PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2632,0601309,Contra Costa County (East)--Brentwood & Oakley Cities PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2628,0600110,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2601,0608105,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2631,0600104,Alameda County (North Central)--Oakland City (South Central) PUMA,41860,"San Francisco-Oakland-Hayward, CA",4528894
2630,0600106,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland PUMA",41860,"San Francisco-Oakland-Hayward, CA",4528894
2223,0400108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2196,0400109,Maricopa County--Tempe City (North) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2229,0400805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA",38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2228,0400134,Maricopa County (West) & Gila River Indian Community (Northwest) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2216,0400107,Maricopa County--Chandler City (South) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2227,0400807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA",38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2226,0400124,Maricopa County--Glendale City (South) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2225,0400121,Phoenix (Southwest) & Tolleson Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2224,0400120,Phoenix City--Ahwatukee & South Mountain PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2192,0400127,Maricopa County--Peoria City (South & Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2217,0400133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2193,0400126,Maricopa County--Glendale City (North) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2195,0400110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2222,0400100,Maricopa County--Gilbert (South) & Queen Creek Towns PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2221,0400803,Pinal County (North)--Apache Junction City PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2220,0400101,Maricopa County--Mesa City (East) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2219,0400102,Maricopa County--Mesa City (North Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2218,0400112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA",38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2194,0400128,Phoenix City (North) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2197,0400106,Maricopa County--Chandler City (Northeast) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2198,0400119,Phoenix City (South) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2206,0400103,Maricopa County--Mesa City (West) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2215,0400111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2199,0400123,Phoenix City--Maryvale (West) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2200,0400105,Maricopa County--Gilbert Town (North) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2201,0400115,Phoenix City (Northwest Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2203,0400113,Phoenix City (Northeast) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2204,0400117,Phoenix City (East) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2205,0400118,Phoenix City--Downtown & Sky Harbor International Airport PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2202,0400114,Phoenix City (Northeast Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2207,0400104,Maricopa County--Mesa City (South Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2209,0400116,Phoenix City (Uptown) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2210,0400125,Phoenix City (West) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2211,0400132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA",38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2212,0400131,Maricopa County--Surprise City (Central) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2213,0400130,Maricopa County--El Mirage City & Sun City PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2208,0400122,Phoenix City--Maryvale (East) PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2214,0400129,Phoenix (Far North) & Peoria (Northwest) Cities PUMA,38060,"Phoenix-Mesa-Scottsdale, AZ",4407915
2423,0607114,San Bernardino County (Southwest)--Chino & Chino Hills Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2419,0607101,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2420,0606501,"Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2421,0607110,San Bernardino County (Southwest)--Fontana City (East) PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2422,0606511,Riverside County (Northwest)--Riverside City (West) PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2426,0606510,Riverside County (Northwest)--Riverside City (East) PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2424,0607113,San Bernardino County (Southwest)--Ontario City PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2425,0607109,San Bernardino County (Southwest)--Rialto City PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2427,0606513,Riverside County (West Central)--Corona (Northwest) & Norco Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2417,0607102,San Bernardino County (West Central)--Victorville & Adelanto Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2418,0607103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2430,0606506,Riverside County (Southwest)--Hemet City & East Hemet PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2416,0606512,"Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2415,0606508,Riverside County (Northwest)--Moreno Valley City PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2414,0607106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2413,0607108,San Bernardino County (Southwest)--San Bernardino City (West) PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2412,0607115,San Bernardino County (Southwest)--Fontana City (West) PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2411,0607111,San Bernardino County (Southwest)--Rancho Cucamonga City PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2410,0607112,San Bernardino County (Southwest)--Upland & Montclair Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2409,0606515,"Riverside County--Palm Desert, La Quinta (West) & Desert Hot Springs Cities PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2407,0606503,Riverside County (Southwest)--Temecula City PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2428,0606514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2429,0607107,San Bernardino County (Southwest)--San Bernardino City (East) PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2406,0607105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2408,0606505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2435,0606502,"Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2431,0606504,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA,40140,"Riverside-San Bernardino-Ontario, CA",4392801
2432,0606509,"Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2434,0606507,"Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
2433,0607104,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City PUMA",40140,"Riverside-San Bernardino-Ontario, CA",4392801
788,2603202,Wayne County (North Central)--Livonia City & Redford Charter Township PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
761,2602904,Oakland County (Central) PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
768,2601701,Genesee (East) & Lapeer Counties PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
767,2603205,Wayne County (Southwest) PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
766,2603203,Wayne County (Central)--Dearborn & Dearborn Heights Cities PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
765,2603002,Macomb County (Central) PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
764,2603005,"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA",19820,"Detroit-Warren-Dearborn, MI",4296416
763,2603001,Macomb County (North) PUMA,19820,"Detroit-Warren-Dearborn, MI",4296416
